AX, AY, VX, VY, PX, PY,
0.0598550,0.0000000,0.2576867,-1.6068740,9.1612930,-85.0389099
0.0000000,-0.0598550,0.2576867,-1.6074588,9.1688471,-85.0860367
-0.1197101,-0.1795651,0.2564576,-1.6093026,9.1767464,-85.1356125
0.0000000,0.0000000,0.2564576,-1.6093026,9.1844311,-85.1838303
0.0000000,0.0000000,0.2564576,-1.6093026,9.1921158,-85.2320480
-0.1197101,0.0000000,0.2552825,-1.6093026,9.1996336,-85.2794418
0.0000000,-0.0598550,0.2552825,-1.6099135,9.2074480,-85.3287201
0.1795651,0.0000000,0.2570444,-1.6099135,9.2150145,-85.3761063
0.0000000,0.0000000,0.2570444,-1.6099135,9.2226791,-85.4241180
0.0000000,-0.1197101,0.2570444,-1.6111431,9.2306004,-85.4737701
0.0598550,0.0000000,0.2576434,-1.6111431,9.2383356,-85.5221329
0.0000000,0.0598550,0.2576434,-1.6105542,9.2459412,-85.5696793
-0.0598550,0.0000000,0.2570453,-1.6105542,9.2536469,-85.6179657
-0.2992752,0.0000000,0.2539904,-1.6105542,9.2614250,-85.6672897
0.0000000,0.0000000,0.2539904,-1.6105542,9.2690144,-85.7154160
0.0000000,0.0598550,0.2539904,-1.6099513,9.2766886,-85.7640610
0.0000000,0.0000000,0.2539904,-1.6099513,9.2841015,-85.8110428
0.0598550,0.0598550,0.2546078,-1.6093338,9.2919807,-85.8608551
0.0000000,0.1197101,0.2546078,-1.6081390,9.2996035,-85.9089966
0.0598550,0.2394202,0.2552068,-1.6057429,9.3072662,-85.9572067
0.2394202,0.4189853,0.2576039,-1.6015481,9.3150034,-86.0053101
0.0000000,0.2992752,0.2576039,-1.5985614,9.3227158,-86.0531693
0.0598550,0.4189853,0.2582054,-1.5943514,9.3304996,-86.1012268
0.0000000,0.3591303,0.2582054,-1.5907688,9.3382273,-86.1488342
0.0000000,0.0598550,0.2582054,-1.5901699,9.3459759,-86.1965561
-0.1197101,0.1197101,0.2570035,-1.5889680,9.3537169,-86.2444229
-0.1795651,0.1795651,0.2552049,-1.5871694,9.3613853,-86.2921066
-0.1795651,0.0000000,0.2534172,-1.5871694,9.3689547,-86.3395157
-0.1795651,0.0000000,0.2516172,-1.5871694,9.3765211,-86.3872375
-0.3591303,0.0000000,0.2480877,-1.5871694,9.3838358,-86.4340363
-0.1795651,-0.1197101,0.2462863,-1.5883703,9.3912477,-86.4818420
-0.0598550,0.0598550,0.2456877,-1.5877718,9.3986177,-86.5294724
-0.0598550,0.2992752,0.2450751,-1.5847085,9.4061441,-86.5781403
0.0000000,0.2394202,0.2450751,-1.5823507,9.4133844,-86.6248932
0.1795651,0.3591303,0.2469203,-1.5786602,9.4209967,-86.6735535
0.2992752,0.2394202,0.2498496,-1.5763170,9.4283333,-86.7198410
0.0000000,0.0000000,0.2498496,-1.5763170,9.4359732,-86.7680435
0.2394202,0.0000000,0.2522371,-1.5763170,9.4435196,-86.8151932
0.3591303,0.1197101,0.2557810,-1.5751356,9.4510908,-86.8618317
0.1197101,0.1197101,0.2570015,-1.5739150,9.4589520,-86.9099731
0.0000000,-0.0598550,0.2570015,-1.5744995,9.4664803,-86.9560928
-0.2394202,0.0000000,0.2545547,-1.5744995,9.4742842,-87.0043640
0.0000000,0.0000000,0.2545547,-1.5744995,9.4818869,-87.0513916
0.0000000,-0.0598550,0.2545547,-1.5751024,9.4895782,-87.0989838
0.2394202,-0.0598550,0.2569144,-1.5756924,9.4971743,-87.1455688
0.2394202,-0.2394202,0.2593593,-1.5781373,9.5051203,-87.1939240
0.2992752,0.0000000,0.2622839,-1.5781373,9.5128098,-87.2401886
0.2394202,0.0000000,0.2647288,-1.5781373,9.5209198,-87.2885437
0.0000000,0.0000000,0.2647288,-1.5781373,9.5288200,-87.3356400
0.0000000,-0.2992752,0.2647288,-1.5811467,9.5368061,-87.3833389
0.0000000,-0.2394202,0.2647288,-1.5834941,9.5445929,-87.4299088
0.0000000,-0.0598550,0.2647288,-1.5841073,9.5527287,-87.4785919
-0.5386954,0.0598550,0.2594388,-1.5835193,9.5603724,-87.5252457
-0.2992752,0.1197101,0.2564425,-1.5823208,9.5680742,-87.5727768
-0.1795651,0.0000000,0.2546145,-1.5823208,9.5758505,-87.6211014
-0.1795651,0.0000000,0.2528182,-1.5823208,9.5834379,-87.6685944
-0.1795651,0.1197101,0.2510139,-1.5811179,9.5910034,-87.7162552
0.0000000,0.0598550,0.2510139,-1.5805321,9.5983744,-87.7626648
0.1197101,0.0000000,0.2522388,-1.5805321,9.6061172,-87.8111801
0.0000000,-0.1795651,0.2522388,-1.5823176,9.6136417,-87.8583832
0.0598550,0.0000000,0.2528371,-1.5823176,9.6212234,-87.9058304
0.1795651,0.0000000,0.2546384,-1.5823176,9.6288872,-87.9534531
0.5985504,0.0000000,0.2606239,-1.5823176,9.6367054,-88.0009155
0.4788404,-0.0598550,0.2654238,-1.5829176,9.6446877,-88.0485153
0.3591303,0.0000000,0.2689304,-1.5829176,9.6525650,-88.0948868
0.2394202,-0.1197101,0.2713916,-1.5841482,9.6609344,-88.1437378
0.0000000,-0.1795651,0.2713916,-1.5859065,9.6689072,-88.1903229
-0.0598550,-0.1197101,0.2707782,-1.5871333,9.6772327,-88.2391281
-0.0598550,0.0000000,0.2701840,-1.5871333,9.6852789,-88.2863922
-0.1197101,0.0000000,0.2689835,-1.5871333,9.6933718,-88.3341370
-0.2394202,0.0000000,0.2665893,-1.5871333,9.7013693,-88.3817520
-0.0598550,0.0000000,0.2659896,-1.5871333,9.7093639,-88.4294662
0.0000000,0.0598550,0.2659896,-1.5865462,9.7171907,-88.4761429
0.0000000,0.1197101,0.2659896,-1.5853457,9.7251930,-88.5238342
0.0598550,0.1197101,0.2665893,-1.5841461,9.7332067,-88.5714493
0.0598550,0.1795651,0.2672011,-1.5823112,9.7413988,-88.6199646
0.2992752,0.0598550,0.2701926,-1.5817128,9.7495012,-88.6673889
0.1197101,0.2394202,0.2713902,-1.5793177,9.7576466,-88.7147903
0.0000000,0.0598550,0.2713902,-1.5787194,9.7657843,-88.7621307
0.1795651,0.1795651,0.2731887,-1.5769207,9.7739935,-88.8095169
0.1795651,0.2394202,0.2749894,-1.5745199,9.7822657,-88.8568802
0.1197101,0.2992752,0.2761827,-1.5715367,9.7905245,-88.9038773
0.0000000,0.2394202,0.2761827,-1.5691482,9.7987900,-88.9508362
-0.1197101,0.0598550,0.2749784,-1.5685459,9.8070898,-88.9981842
0.0000000,0.1795651,0.2749784,-1.5667934,9.8151407,-89.0440521
0.2394202,0.0598550,0.2774301,-1.5661803,9.8236628,-89.0921631
0.0000000,-0.1197101,0.2774301,-1.5673742,9.8319626,-89.1390610
0.0598550,-0.2992752,0.2780324,-1.5703861,9.8403568,-89.1864700
0.0000000,-0.4788404,0.2780324,-1.5751554,9.8486643,-89.2335358
0.0000000,-0.7182605,0.2780324,-1.5823553,9.8570251,-89.2811203
-0.0598550,-0.7781155,0.2774430,-1.5900182,9.8652220,-89.3280945
-0.4788404,-0.7781155,0.2725531,-1.5979642,9.8735714,-89.3770523
-0.4788404,-0.5985504,0.2677628,-1.6039521,9.8816080,-89.4251862
-0.3591303,-0.4788404,0.2641642,-1.6087500,9.8895483,-89.4735489
-0.2394202,-0.4189853,0.2618179,-1.6128560,9.8972464,-89.5209732
-0.1197101,-0.3591303,0.2606208,-1.6164474,9.9050646,-89.5694656
0.1197101,-0.3591303,0.2618189,-1.6200416,9.9129257,-89.6181030
0.1197101,-0.4189853,0.2630409,-1.6243186,9.9209814,-89.6678467
0.0000000,-0.2394202,0.2630409,-1.6267061,9.9288502,-89.7165146
-0.2992752,-0.3591303,0.2600948,-1.6302414,9.9365320,-89.7646561
0.0000000,-0.1795651,0.2600948,-1.6320709,9.9444809,-89.8145370
0.1197101,0.0000000,0.2612962,-1.6320709,9.9523478,-89.8636780
0.0000000,0.1795651,0.2612962,-1.6302738,9.9601936,-89.9126282
0.0000000,0.2394202,0.2612962,-1.6278796,9.9680319,-89.9614639
0.1795651,0.1197101,0.2630955,-1.6266800,9.9759407,-90.0103607
0.2394202,0.0000000,0.2654791,-1.6266800,9.9838705,-90.0589371
0.2394202,0.1197101,0.2678379,-1.6255007,9.9917860,-90.1069870
-0.1197101,0.0000000,0.2666192,-1.6255007,9.9999294,-90.1566238
-0.2992752,-0.1197101,0.2636157,-1.6267021,10.0078659,-90.2056046
0.1795651,-0.1197101,0.2654128,-1.6279001,10.0158348,-90.2544861
0.1795651,0.0000000,0.2672034,-1.6279001,10.0238285,-90.3031845
0.0598550,0.0000000,0.2678041,-1.6279001,10.0318918,-90.3521957
0.0000000,0.1197101,0.2678041,-1.6267035,10.0399227,-90.4009781
0.0000000,0.1795651,0.2678041,-1.6249100,10.0479469,-90.4496689
-0.4189853,0.0000000,0.2636076,-1.6249100,10.0558672,-90.4984894
-0.3591303,0.0000000,0.2600795,-1.6249100,10.0635328,-90.5463791
0.0598550,0.0598550,0.2606917,-1.6242977,10.0715313,-90.5962219
0.4788404,-0.0598550,0.2653881,-1.6248848,10.0793400,-90.6440353
0.4189853,-0.2992752,0.2696702,-1.6279435,10.0876083,-90.6939545
0.1795651,0.0000000,0.2714565,-1.6279435,10.0957098,-90.7425385
0.2394202,0.0598550,0.2738172,-1.6273534,10.1038084,-90.7906723
0.1795651,0.0000000,0.2756380,-1.6273534,10.1121941,-90.8401794
0.0000000,-0.0598550,0.2756380,-1.6279535,10.1204863,-90.8891525
0.1197101,-0.1795651,0.2768418,-1.6297592,10.1288385,-90.9383240
0.0000000,-0.0598550,0.2768418,-1.6303558,10.1371174,-90.9870758
-0.1795651,0.0000000,0.2750469,-1.6303558,10.1453648,-91.0359650
-0.1197101,-0.1197101,0.2738656,-1.6315371,10.1534719,-91.0842590
-0.1795651,-0.1795651,0.2720326,-1.6333702,10.1618023,-91.1342850
-0.1795651,0.0598550,0.2702347,-1.6327709,10.1699200,-91.1833191
-0.0598550,0.0000000,0.2696369,-1.6327709,10.1779985,-91.2322464
-0.2394202,0.0000000,0.2672437,-1.6327709,10.1860132,-91.2812042
-0.1795651,-0.2992752,0.2654423,-1.6357733,10.1940012,-91.3304291
-0.3591303,-0.4788404,0.2618495,-1.6405636,10.2018604,-91.3796692
-0.4189853,-0.5386954,0.2577435,-1.6458429,10.2094374,-91.4280548
-0.2394202,-0.4788404,0.2552928,-1.6507443,10.2172775,-91.4787521
-0.1197101,0.0000000,0.2541282,-1.6507443,10.2246933,-91.5269241
-0.1795651,-0.1795651,0.2523189,-1.6525537,10.2323208,-91.5768738
-0.1197101,-0.2394202,0.2510950,-1.6550015,10.2400227,-91.6276398
0.0000000,0.0000000,0.2510950,-1.6550015,10.2474947,-91.6768951
0.1795651,-0.2394202,0.2528676,-1.6573651,10.2549839,-91.7259750
0.0598550,-0.1197101,0.2534722,-1.6585741,10.2626638,-91.7762375
0.0000000,-0.2992752,0.2534722,-1.6615622,10.2702551,-91.8259964
0.1197101,-0.2394202,0.2546726,-1.6639631,10.2779169,-91.8760605
0.2394202,0.0000000,0.2570343,-1.6639631,10.2855225,-91.9252930
0.2394202,0.0000000,0.2594821,-1.6639631,10.2934809,-91.9763260
0.1197101,0.0000000,0.2606587,-1.6639631,10.3011665,-92.0253830
-0.0598550,-0.2394202,0.2600457,-1.6664147,10.3091555,-92.0765762
-0.1795651,-0.1795651,0.2582508,-1.6682096,10.3169003,-92.1266022
-0.1795651,-0.1795651,0.2565119,-1.6699486,10.3243523,-92.1751175
-0.2992752,-0.4788404,0.2535143,-1.6747447,10.3319693,-92.2254410
0.0598550,-0.3591303,0.2541134,-1.6783389,10.3395996,-92.2758331
0.3591303,-0.1795651,0.2577047,-1.6801344,10.3473310,-92.3262405
0.2394202,-0.2394202,0.2601429,-1.6825726,10.3552790,-92.3776474
0.1795651,-0.2992752,0.2619472,-1.6855797,10.3631754,-92.4284592
0.0598550,-0.2992752,0.2625464,-1.6885760,10.3710604,-92.4791794
0.2394202,-0.1197101,0.2649454,-1.6897755,10.3790245,-92.5299683
0.1795651,-0.1795651,0.2667418,-1.6915718,10.3870296,-92.5807343
0.2992752,-0.3591303,0.2696759,-1.6950928,10.3949614,-92.6305923
0.2992752,-0.6584055,0.2727237,-1.7017980,10.4032946,-92.6825790
0.3591303,-0.2394202,0.2762547,-1.7041519,10.4114428,-92.7328415
0.0000000,-0.2394202,0.2762547,-1.7065873,10.4198723,-92.7849197
0.0000000,-0.4189853,0.2762547,-1.7107000,10.4280071,-92.8353043
0.2394202,0.0000000,0.2786977,-1.7107000,10.4365387,-92.8876724
0.3591303,0.0000000,0.2822876,-1.7107000,10.4450045,-92.9389725
0.2992752,0.0000000,0.2852815,-1.7107000,10.4535666,-92.9903107
0.5985504,-0.0598550,0.2911569,-1.7112875,10.4621410,-93.0406952
0.6584055,-0.0598550,0.2978937,-1.7119000,10.4712849,-93.0932465
0.4189853,-0.1197101,0.3020869,-1.7130980,10.4803553,-93.1446762
0.0598550,-0.1197101,0.3026876,-1.7142994,10.4894676,-93.1962967
0.0000000,-0.2992752,0.3026876,-1.7172803,10.4985123,-93.2476044
0.0000000,-0.2992752,0.3026876,-1.7202646,10.5075674,-93.2990646
0.3591303,0.0000000,0.3062172,-1.7202646,10.5165958,-93.3497849
0.2394202,-0.0598550,0.3086688,-1.7208775,10.5260792,-93.4026566
0.0598550,-0.2394202,0.3092561,-1.7232267,10.5351820,-93.4533768
0.0000000,0.0000000,0.3092561,-1.7232267,10.5446072,-93.5058975
0.0598550,-0.1197101,0.3098587,-1.7244320,10.5539665,-93.5579910
-0.0598550,-0.3591303,0.3092609,-1.7280191,10.5632334,-93.6097641
0.0000000,0.0000000,0.3092609,-1.7280191,10.5722990,-93.6604233
0.0598550,0.0000000,0.3098738,-1.7280191,10.5818186,-93.7135010
0.0000000,-0.1795651,0.3098738,-1.7298155,10.5911179,-93.7654190
0.0000000,-0.4189853,0.3098738,-1.7339232,10.6002321,-93.8164215
0.1197101,0.0598550,0.3110752,-1.7333224,10.6095972,-93.8686066
0.0000000,0.1197101,0.3110752,-1.7321014,10.6191158,-93.9216080
0.0000000,0.0000000,0.3110752,-1.7321014,10.6281910,-93.9721375
0.0000000,0.0000000,0.3110752,-1.7321014,10.6377649,-94.0254517
-0.1197101,-0.2992752,0.3098738,-1.7351050,10.6470947,-94.0776978
-0.3591303,-0.4788404,0.3062768,-1.7399011,10.6562977,-94.1299744
-0.3591303,-0.2394202,0.3026855,-1.7422954,10.6653786,-94.1822357
-0.4189853,-0.4189853,0.2984872,-1.7464936,10.6743507,-94.2347412
-0.2992752,-0.4189853,0.2955531,-1.7506013,10.6830425,-94.2862244
-0.1795651,-0.2394202,0.2937539,-1.7530001,10.6918726,-94.3389206
0.1197101,-0.2394202,0.2949740,-1.7554405,10.7008915,-94.3925934
0.0000000,-0.1197101,0.2949740,-1.7566346,10.7097197,-94.4451675
0.1795651,0.0000000,0.2967344,-1.7566346,10.7184467,-94.4968338
0.3591303,0.1197101,0.3004177,-1.7554069,10.7276907,-94.5508423
0.1795651,0.0598550,0.3022184,-1.7548068,10.7367821,-94.6036377
0.0000000,0.0000000,0.3022184,-1.7548068,10.7456131,-94.6549149
-0.1197101,0.0000000,0.3009964,-1.7548068,10.7548313,-94.7086563
-0.1197101,0.0000000,0.2997974,-1.7548068,10.7638388,-94.7613907
0.0000000,0.0000000,0.2997974,-1.7548068,10.7727900,-94.8137817
0.1795651,-0.1795651,0.3016081,-1.7566174,10.7819138,-94.8669281
0.0598550,-0.5386954,0.3022081,-1.7620173,10.7910023,-94.9199142
0.0000000,-0.5985504,0.3022081,-1.7679380,10.7999706,-94.9723816
0.0000000,-0.1197101,0.3022081,-1.7691615,10.8092365,-95.0266266
0.0000000,-0.0598550,0.3022081,-1.7697593,10.8182926,-95.0796509
0.0598550,0.0000000,0.3028069,-1.7697593,10.8273802,-95.1327667
0.0598550,0.0000000,0.3034054,-1.7697593,10.8364820,-95.1858597
-0.0598550,0.0000000,0.3028258,-1.7697593,10.8452797,-95.2372742
-0.0598550,0.0000000,0.3022126,-1.7697593,10.8545666,-95.2916641
-0.0598550,0.0000000,0.3016131,-1.7697593,10.8636293,-95.3448410
0.0000000,0.1197101,0.3016131,-1.7685661,10.8726482,-95.3977280
0.0000000,0.0598550,0.3016131,-1.7679777,10.8815441,-95.4498749
-0.0598550,0.0598550,0.3009992,-1.7673638,10.8908062,-95.5042572
-0.2394202,0.2992752,0.2986098,-1.7643770,10.8997459,-95.5570755
-0.3591303,0.1795651,0.2950113,-1.7625777,10.9086142,-95.6100616
-0.1795651,-0.1197101,0.2932135,-1.7637763,10.9174213,-95.6630325
-0.1197101,-0.1795651,0.2920379,-1.7655396,10.9260244,-95.7150497
-0.4189853,-0.2992752,0.2878514,-1.7685300,10.9346533,-95.7680588
-0.1795651,-0.1795651,0.2860170,-1.7703645,10.9434195,-95.8223190
0.0000000,0.0000000,0.2860170,-1.7703645,10.9517565,-95.8739243
0.0000000,0.0000000,0.2860170,-1.7703645,10.9603405,-95.9270630
0.2394202,0.0000000,0.2884218,-1.7703645,10.9690313,-95.9804001
0.2992752,0.0598550,0.2915043,-1.7697480,10.9780388,-96.0350800
0.2992752,0.0000000,0.2944791,-1.7697480,10.9868202,-96.0878601
0.1197101,0.0000000,0.2956790,-1.7697480,10.9957113,-96.1410828
0.0000000,-0.1795651,0.2956790,-1.7715458,11.0045929,-96.1942902
0.0000000,-0.3591303,0.2956790,-1.7751415,11.0134745,-96.2476120
0.0598550,-0.3591303,0.2962673,-1.7786709,11.0222092,-96.3000565
0.1795651,-0.4788404,0.2980636,-1.7834613,11.0311546,-96.3535843
0.0000000,-0.2992752,0.2980636,-1.7865102,11.0402651,-96.4081879
0.0000000,-0.3591303,0.2980636,-1.7900987,11.0492001,-96.4618454
0.0598550,-0.2992752,0.2986651,-1.7931057,11.0582037,-96.5158997
0.0000000,-0.1197101,0.2986651,-1.7942995,11.0671387,-96.5695801
-0.1197101,0.0000000,0.2974919,-1.7942995,11.0758848,-96.6223297
-0.1795651,0.0598550,0.2956546,-1.7936871,11.0849609,-96.6773911
-0.2992752,0.0598550,0.2927157,-1.7930992,11.0935841,-96.7302094
-0.4189853,0.0000000,0.2884437,-1.7930992,11.1024075,-96.7850647
-0.2992752,0.2394202,0.2854378,-1.7906945,11.1110086,-96.8390198
-0.2394202,0.1795651,0.2830446,-1.7888997,11.1194963,-96.8926620
-0.1197101,-0.1197101,0.2818465,-1.7900977,11.1279593,-96.9464035
-0.0598550,-0.1197101,0.2812585,-1.7912738,11.1362476,-96.9991989
0.0000000,0.0000000,0.2812585,-1.7912738,11.1448212,-97.0538025
-0.2992752,-0.1795651,0.2782466,-1.7930809,11.1532221,-97.1079407
-0.3591303,-0.0598550,0.2746567,-1.7936792,11.1614590,-97.1617279
-0.3591303,-0.4189853,0.2711416,-1.7977802,11.1694202,-97.2145081
-0.2394202,-0.5386954,0.2686947,-1.8032856,11.1776581,-97.2697983
-0.1795651,-0.4189853,0.2668955,-1.8074838,11.1856813,-97.3241348
-0.0598550,-0.4189853,0.2663086,-1.8115915,11.1935139,-97.3774185
-0.2394202,0.0000000,0.2638732,-1.8115915,11.2015667,-97.4327011
-0.1795651,-0.0598550,0.2621056,-1.8121806,11.2093067,-97.4862213
-0.2992752,-0.0598550,0.2590470,-1.8127924,11.2172499,-97.5418015
-0.2394202,0.0000000,0.2566586,-1.8127924,11.2249308,-97.5960541
-0.2992752,-0.0598550,0.2536526,-1.8133936,11.2325735,-97.6507034
-0.5386954,-0.1197101,0.2482614,-1.8145916,11.2400284,-97.7051849
-0.5386954,-0.0598550,0.2428658,-1.8151913,11.2473259,-97.7597351
-0.2394202,0.0000000,0.2404812,-1.8151913,11.2545118,-97.8139648
-0.4189853,0.0000000,0.2362897,-1.8151913,11.2616034,-97.8684387
-0.1795651,0.1197101,0.2344602,-1.8139716,11.2687693,-97.9238815
0.0000000,0.5985504,0.2344602,-1.8080820,11.2756901,-97.9772568
0.0000000,0.8978256,0.2344602,-1.7990822,11.2827415,-98.0313568
0.0000000,0.8978256,0.2344602,-1.7900788,11.2897940,-98.0852127
0.0000000,0.7182605,0.2344602,-1.7829163,11.2968082,-98.1385498
0.1197101,0.4189853,0.2356602,-1.7787164,11.3038950,-98.1920395
0.1795651,0.2394202,0.2374551,-1.7763231,11.3110161,-98.2453079
-0.0598550,0.0000000,0.2368559,-1.7763231,11.3181305,-98.2986679
0.1197101,-0.0598550,0.2380348,-1.7769126,11.3251638,-98.3511658
0.0598550,0.1197101,0.2386444,-1.7756935,11.3324547,-98.4054184
-0.1197101,0.2992752,0.2374683,-1.7727535,11.3394537,-98.4576721
-0.2992752,0.1795651,0.2344085,-1.7709177,11.3466425,-98.5119858
0.0000000,0.1795651,0.2344085,-1.7691292,11.3536463,-98.5648422
0.0000000,0.0000000,0.2344085,-1.7691292,11.3606892,-98.6180038
0.0000000,-0.1795651,0.2344085,-1.7709219,11.3677101,-98.6710510
0.0000000,0.0000000,0.2344085,-1.7709219,11.3745766,-98.7229233
0.1795651,0.0598550,0.2362580,-1.7703054,11.3818769,-98.7776184
0.3591303,0.4189853,0.2398465,-1.7661190,11.3890667,-98.8305588
0.2992752,0.5386954,0.2428428,-1.7607255,11.3963604,-98.8834457
0.1795651,0.4189853,0.2446356,-1.7565423,11.4036875,-98.9360580
0.1795651,0.5386954,0.2464025,-1.7512417,11.4109612,-98.9877548
0.1795651,0.5985504,0.2482607,-1.7450478,11.4186678,-99.0419235
0.0000000,0.4788404,0.2482607,-1.7403340,11.4259996,-99.0933151
0.0000000,0.2992752,0.2482607,-1.7373316,11.4334717,-99.1455994
0.0598550,0.0598550,0.2488542,-1.7367382,11.4408741,-99.1972733
0.1795651,0.2992752,0.2506893,-1.7336795,11.4485598,-99.2504272
-0.0598550,0.2394202,0.2500891,-1.7312785,11.4560833,-99.3025055
0.0000000,0.1795651,0.2500891,-1.7294930,11.4635448,-99.3541031
0.0000000,0.2394202,0.2500891,-1.7270893,11.4710770,-99.4061203
0.0000000,0.2394202,0.2500891,-1.7247468,11.4784174,-99.4567413
0.0000000,0.1795651,0.2500891,-1.7229044,11.4861155,-99.5097656
0.0000000,0.1197101,0.2500891,-1.7217357,11.4934406,-99.5602036
