389,-0.1197101
390,-0.1795651
391,-0.2992752
392,-0.2992752
393,0
394,0.1795651
395,0.1795651
396,0
397,0
398,0
399,-0.1197101
400,-0.2992752
401,-0.1197101
402,0
403,-0.059855
404,-0.1197101
405,-0.2992752
406,-0.2992752
407,-0.5985504
408,-0.5386954
409,-0.4189853
410,-0.2394202
411,-0.2992752
412,-0.1197101
413,0
414,0
415,0.1197101
416,0
417,0.1197101
418,-0.059855
419,-0.1795651
420,0.059855
421,-0.1197101
422,0
423,0
424,-0.059855
425,0
426,0.1197101
427,0.059855
428,0
429,0
430,0.059855
431,0.2992752
432,0.059855
433,0.2992752
434,0
435,0.059855
436,-0.059855
437,-0.059855
438,-0.2394202
439,-0.059855
440,-0.1197101
441,0
442,0.1197101
443,-0.059855
444,0
445,-0.059855
446,-0.2394202
447,0
448,0.059855
449,0.1197101
450,0
451,0
452,-0.2394202
453,-0.2394202
454,0
455,0
456,-0.1197101
457,-0.059855
458,-0.1795651
459,-0.059855
460,-0.1197101
461,0
462,0.059855
463,0.2992752
464,0.1795651
465,0.2394202
466,0.1795651
467,0.1795651
468,0
469,0.1197101
470,0
471,0
472,0
473,0
474,0.1795651
475,0
476,0
477,0.059855
478,-0.059855
479,0.059855
480,0.1197101
481,0
482,-0.1197101
483,0.1795651
484,0.059855
485,0.059855
486,0.2992752
487,0.059855
488,0
489,0.2394202
490,0.3591303
491,0.5985504
492,0.6584055
493,0.5386954
494,0.1795651
495,0.1795651
496,0.1197101
497,0.4189853
498,0.059855
499,0.1197101
500,0
501,-0.059855
502,0
503,0.059855
504,0.2394202
505,0.5386954
506,0.6584055
507,0.4189853
508,0.1795651
509,0
510,-0.1197101
511,0
512,0
513,0
514,0
515,-0.1197101
516,-0.059855
517,-0.1795651
518,-0.2992752
519,-0.1795651
520,-0.1197101
521,-0.2394202
522,-0.2992752
523,0
524,0.059855
525,-0.059855
526,0.059855
527,0
528,0
529,0
530,0
531,0.059855
532,-0.1197101
533,-0.3591303
534,-0.2394202
535,0
536,0
537,0.2992752
538,0.1795651
539,0.4189853
540,0.059855
541,-0.1197101
542,0
543,0
544,0.3591303
545,0.3591303
546,0.3591303
547,0.3591303
548,0.1197101
549,0.059855
550,0
551,0
552,0
553,0
554,0
555,0
556,0.059855
557,0.4788404
558,0.3591303
559,0.1197101
560,-0.059855
561,0
562,-0.1197101
563,0
564,0
565,0
566,-0.2992752
567,-0.2992752
568,0
569,-0.1197101
570,-0.2992752
571,-0.2394202
572,-0.2992752
573,-0.1795651
574,-0.2992752
575,-0.2394202
576,-0.059855
577,-0.1197101
578,-0.2992752
579,-0.059855
580,-0.1795651
581,-0.1795651
582,-0.059855
583,-0.1197101
584,-0.2992752
585,-0.4788404
586,-0.6584055
587,-0.2992752
588,-0.2992752
589,-0.2394202
590,-0.1795651
591,-0.2394202
592,-0.2992752
593,0
594,0
595,0
596,0
597,0.059855
598,0
599,0.3591303
600,0.059855
601,0
602,0
603,0
604,0
605,-0.1795651
606,0
607,0
608,0
609,0
610,0
611,0
612,0.1197101
613,0
614,0
615,0.1795651
616,0.1197101
617,0.059855
618,0.2992752
619,0
620,0
621,0
622,0.1795651
623,0
624,0.059855
625,0
626,0.059855
627,-0.059855
628,0.059855
629,0.1795651
630,0
631,-0.2394202
632,-0.1197101
633,0
634,0
635,0.1795651
636,0.4788404
637,0.3591303
638,0.1197101
639,0
640,0
641,0.2394202
642,0.3591303
643,0.4189853
644,0.059855
645,0.1795651
646,-0.2394202
647,-0.3591303
648,-0.1197101
649,-0.1197101
650,-0.3591303
651,-0.2992752
652,-0.2394202
653,-0.2992752
654,-0.1197101
655,-0.1795651
656,-0.1795651
657,0
658,0
659,0.059855
660,0.1197101
661,0.1795651
662,0.1197101
663,0.1795651
664,0.1795651
665,0.2394202
666,0.1197101
667,0.1795651
668,0.2992752
669,0.059855
670,0.059855
671,0.1795651
672,0.2992752
673,0.2394202
674,0.059855
675,0.2992752
676,0.4788404
677,0.4788404
678,0.4788404
679,0.4189853
680,0
681,0
682,0
683,0.059855
684,0.1197101
685,0.1197101
686,0.1795651
687,0.1197101
688,0.059855
689,0.059855
690,0.059855
691,-0.2394202
692,-0.2992752
693,-0.5386954
694,-0.4788404
695,-0.059855
696,0
697,-0.1795651
698,0
699,0
700,0.059855
701,-0.1795651
702,0
703,0
704,0
705,0
706,0
707,0.059855
708,0.1795651
709,0.2992752
710,0
711,0
712,-0.059855
713,-0.1197101
714,-0.2992752
715,-0.4788404
716,-0.5985504
717,-0.4788404
718,-0.4189853
719,-0.1197101
720,-0.059855
721,0
722,0
723,0
724,0
725,0
726,0.1197101
727,0.1795651
728,0.3591303
729,0.2992752
730,0.3591303
731,0.2394202
732,0.2394202
733,0
734,0
735,-0.059855
736,0
737,-0.1795651
738,-0.3591303
739,-0.2992752
740,-0.059855
741,-0.4189853
742,0
743,0.059855
744,0.1795651
745,0
746,0
747,-0.1197101
748,-0.1795651
749,0
750,0
751,0.2394202
752,0.1197101
753,0.059855
754,0
755,0
756,-0.1197101
757,0
758,-0.1197101
759,0
760,0
761,-0.1197101
762,-0.2394202
763,-0.1795651
764,-0.059855
765,0
766,0.1795651
767,0.1197101
768,0.059855
769,0
770,0
771,0.1197101
772,0.059855
773,-0.1197101
774,-0.2992752
775,-0.1197101
776,-0.2394202
777,-0.2394202
778,-0.2992752
779,-0.2394202
780,-0.1795651
781,0
782,0
783,0.1795651
784,0.1795651
785,0.2394202
786,0.1197101
787,0.1795651
788,0.1795651
789,0.2394202
790,0.4788404
791,0.2992752
792,0.4189853
793,0.3591303
794,0.3591303
795,0.2992752
796,0.059855
797,-0.1795651
798,-0.5985504
799,-0.4788404
800,-0.3591303
801,-0.7182605
802,-0.5985504
803,-0.059855
804,-0.2992752
805,-0.4189853
806,-0.1795651
807,-0.4189853
808,-0.4189853
809,-0.3591303
810,-0.3591303
811,-0.2394202
812,-0.1795651
813,-0.1197101
814,0
815,-0.3591303
816,-0.2394202
817,0.059855
818,0.1795651
819,0.2394202
820,-0.059855
821,0.059855
822,0.1197101
823,0.059855
824,-0.059855
825,0
826,-0.1197101
827,0
828,0.059855
829,-0.059855
830,-0.4189853
831,-0.3591303
832,-0.1197101
833,-0.4189853
834,-0.7781155
835,-0.4189853
836,-0.4788404
837,-0.5985504
838,-0.059855
839,0
840,-0.059855
841,-0.1795651
842,-0.1795651
843,-0.1197101
844,-0.1197101
845,-0.1197101
846,0
847,0
848,-0.1197101
849,-0.1197101
850,-0.1197101
851,-0.2992752
852,0
853,0
854,0.059855
855,0
856,-0.1197101
857,0.1795651
858,0
859,0.059855
860,0.2394202
861,0.4189853
862,-0.059855
863,-0.2394202
864,-0.1197101
865,-0.2394202
866,-0.4189853
867,-0.1795651
868,-0.059855
869,0.1197101
870,0.059855
871,0.1197101
872,0
873,-0.1197101
874,-0.059855
875,0
876,-0.059855
877,-0.3591303
878,-0.2992752
879,0
880,0
881,-0.059855
882,-0.059855
883,0
884,-0.059855
885,-0.059855
886,0.059855
887,0
888,0
889,0.3591303
890,0.059855
891,0
892,0
893,0
894,0.2394202
895,0.059855
896,0
897,0.1197101
898,0.059855
899,0
900,0
901,0.1795651
902,0.1197101
903,0
904,0
905,0.059855
906,0.059855
907,0
908,-0.1197101
909,-0.1197101
910,0
911,0
912,0.059855
913,0
914,0
915,0
916,0
917,0.059855
918,0
919,0
920,0
921,0
922,-0.2992752
923,-0.4189853
924,-0.4788404
925,-0.2394202
926,-0.2992752
927,-0.2992752
928,-0.3591303
929,-0.2992752
930,-0.4788404
931,-0.5386954
932,-0.4788404
933,-0.4189853
934,-0.4189853
935,-0.2394202
936,0
937,0.059855
938,0.4189853
939,0.1197101
940,0.059855
941,-0.059855
942,0
943,0
944,0.059855
945,-0.1795651
946,-0.1197101
947,-0.3591303
948,-0.4788404
949,-0.059855
950,0
951,-0.7781155
952,-0.7182605
953,-0.4788404
954,-0.4189853
955,-0.3591303
956,-0.1197101
957,0
958,-0.059855
959,0.1795651
960,0
961,0
962,-0.059855
963,0
964,0.2992752
965,0.1197101
966,0.1197101
967,0.2394202
968,0.1795651
969,0.059855
970,0.059855
971,0.3591303
972,0.2992752
973,0.059855
974,-0.059855
975,-0.059855
976,0.059855
977,0.1197101
978,0
979,-0.1795651
980,0
981,0.1795651
982,0.1197101
983,-0.1197101
984,-0.1197101
985,-0.1795651
986,-0.1795651
987,0
988,0.2394202
989,0.2394202
990,0.2394202
991,0.1197101
992,0.1795651
993,0.2992752
994,0.2394202
995,0.3591303
996,0.2992752
997,0.1197101
998,0.1197101
999,0
1000,0
1001,0
1002,-0.2992752
1003,-0.1197101
1004,0
1005,0
1006,-0.059855
1007,0.1795651
1008,0.2394202
1009,0.1197101
1010,0
1011,0.059855
1012,0.059855
1013,0.1197101
1014,0.2394202
1015,0.059855
1016,-0.059855
1017,-0.2992752
1018,-0.1795651
1019,0
1020,-0.3591303
1021,-0.4189853
1022,-0.6584055
1023,-0.1197101
1024,0
1025,0
1026,-0.059855
1027,0.1795651
1028,0.2394202
1029,0
1030,0.1795651
1031,0
1032,-0.1795651
1033,-0.059855
1034,0.1795651
1035,0.2394202
1036,0.1197101
1037,0.2394202
1038,0.4189853
1039,0.1795651
1040,0.2394202
1041,0.2394202
1042,0.2394202
1043,0.059855
1044,0
1045,0
1046,0.2394202
1047,0
1048,0
1049,-0.059855
1050,-0.059855
1051,0.1197101
1052,0.1197101
1053,0.1795651
1054,0.3591303
1055,0.2394202
1056,0.059855
1057,0.2992752
1058,0.2992752
1059,0.1197101
1060,0.059855
1061,0
1062,0.2394202
1063,0
1064,-0.1197101
1065,0
1066,0
1067,0
1068,0.1795651
1069,0.4189853
1070,0.4189853
1071,0.2394202
1072,0.2394202
1073,0.059855
1074,0.1197101
1075,-0.059855
1076,0
1077,-0.059855
1078,0
1079,0
1080,0.1197101
1081,0.2992752
1082,0.059855
1083,0.1197101
1084,0.1197101
1085,0
1086,0
1087,-0.059855
1088,0
1089,0.059855
1090,0.1197101
1091,0.1197101
1092,0.059855
1093,0
1094,-0.1197101
1095,-0.1795651
1096,0
1097,0.059855
1098,0.1197101
1099,0.1197101
1100,0.059855
1101,-0.059855
1102,0
1103,0.2394202
1104,0.3591303
1105,0.4189853
1106,0.2394202
1107,0.3591303
1108,0.2394202
1109,0.1197101
1110,0
1111,0
1112,0.1197101
1113,0.1795651
1114,0.2992752
1115,0.059855
1116,0.1197101
1117,0.1795651
1118,0.059855
1119,0.1795651
1120,0
1121,-0.2394202
1122,-0.4189853
1123,-0.1795651
1124,0.1795651
1125,0.2992752
1126,0.1795651
1127,0.1795651
1128,0.1795651
1129,0.1795651
1130,0.059855
1131,0
1132,0.059855
1133,0
1134,-0.059855
1135,0
1136,0
1137,0.1795651
1138,0.2394202
1139,0.1197101
1140,0
1141,0
1142,0.1197101
1143,-0.1197101
1144,-0.1795651
1145,0.059855
1146,0
1147,0
1148,0.2394202
1149,0.1795651
1150,0
1151,0.059855
1152,0.1795651
1153,-0.1197101
1154,-0.2394202
1155,0.059855
1156,-0.2992752
1157,-0.2394202
1158,0
1159,0.059855
1160,0
1161,0.1197101
1162,0
1163,0
1164,-0.2394202
1165,-0.1197101
1166,-0.2394202
1167,-0.1795651
1168,-0.2992752
1169,-0.1197101
1170,0.1197101
1171,0
1172,0
1173,0
1174,0
1175,-0.4189853
1176,-0.5386954
1177,-0.1795651
1178,0
1179,-0.059855
1180,-0.059855
1181,0
1182,-0.1795651
1183,0
1184,-0.1197101
1185,-0.1795651
1186,0.1795651
1187,0.059855
1188,-0.059855
1189,0
1190,0.059855
1191,0
1192,0
1193,-0.059855
1194,-0.059855
1195,-0.2394202
1196,-0.1197101
1197,-0.2394202
1198,-0.4189853
1199,-0.5386954
1200,-0.4788404
1201,-0.2394202
1202,-0.1795651
1203,-0.2394202
1204,-0.2992752
1205,-0.1197101
1206,-0.1197101
1207,-0.2992752
1208,-0.1795651
1209,-0.059855
1210,-0.059855
1211,-0.059855
1212,-0.2394202
1213,-0.4189853
1214,-0.3591303
1215,0
1216,0
1217,0
1218,0
1219,0
1220,-0.059855
1221,-0.1197101
1222,0
1223,0
1224,0.4189853
1225,0.2394202
1226,0.2394202
1227,0.4189853
1228,0.2394202
1229,0.2992752
1230,0.4189853
1231,0.5386954
1232,0.5386954
1233,0.5985504
1234,0.4788404
1235,0.1795651
1236,0.1197101
1237,0.1197101
1238,0
1239,-0.059855
1240,0.2394202
1241,0
1242,0
1243,0
1244,0.1197101
1245,0.1197101
1246,-0.059855
1247,0
1248,0.2394202
1249,0
1250,0
1251,0
1252,0
1253,-0.059855
1254,-0.059855
1255,0.1197101
1256,0.1197101
1257,0.1795651
1258,0.2992752
1259,0.1197101
1260,0.2394202
1261,0
1262,0.1795651
1263,0.2394202
1264,0.1197101
1265,0.059855
1266,0.059855
1267,0
1268,-0.1795651
1269,-0.2992752
1270,-0.1795651
1271,-0.1795651
1272,-0.2394202
1273,-0.1795651
1274,-0.059855
1275,-0.059855
1276,0
1277,0.059855
1278,0.1795651
1279,0.3591303
1280,0.059855
1281,0
1282,0.1795651
1283,0.1795651
1284,0
1285,0.2394202
1286,0.4189853
1287,0.2992752
1288,0.4788404
1289,0.1795651
1290,0
1291,-0.1795651
1292,-0.2394202
1293,0
1294,-0.1197101
1295,-0.1197101
1296,-0.2394202
1297,-0.059855
1298,0
1299,0
1300,0
1301,0.059855
1302,0.1197101
1303,0.2394202
1304,-0.059855
1305,0
1306,0.2992752
1307,0.1795651
1308,0.059855
1309,0.1795651
1310,0.1197101
1311,0
1312,-0.059855
1313,0
1314,0.4788404
1315,0.4788404
1316,0.4788404
1317,0.1795651
1318,0.1197101
1319,-0.1795651
1320,0
1321,0
1322,0.2394202
1323,0.2394202
1324,0.1795651
1325,0.1197101
1326,0.1197101
1327,0
1328,0
1329,-0.1795651
1330,-0.059855
1331,0
1332,0
1333,0.2992752
1334,0.2394202
1335,0.3591303
1336,0.2992752
1337,0
1338,0
1339,0
1340,0.1197101
1341,0.059855
1342,0.059855
1343,0
1344,0
1345,0.059855
1346,0.059855
1347,0.1795651
1348,0.059855
1349,0
1350,0
1351,-0.1795651
1352,-0.059855
1353,-0.059855
1354,-0.1795651
1355,-0.2394202
1356,-0.1197101
1357,0
1358,0.2394202
1359,0.1197101
1360,0
1361,0.1197101
1362,0
1363,-0.059855
1364,-0.1197101
1365,-0.1197101
1366,-0.1795651
1367,0.059855
1368,0.1795651
1369,0.1197101
1370,0.1197101
1371,0.1795651
1372,0.2394202
1373,0.1197101
1374,0.1197101
1375,0.1795651
1376,0
1377,0
1378,-0.059855
1379,-0.1197101
1380,0
1381,0.059855
1382,0
1383,0.059855
1384,0.1197101
1385,0
1386,0.1197101
1387,0
1388,-0.1795651
1389,-0.1197101
1390,0.059855
1391,0.3591303
1392,0.059855
1393,0.059855
1394,0.1795651
1395,0
1396,-0.1795651
1397,-0.1197101
1398,-0.4189853
1399,-0.5985504
1400,-0.4788404
1401,-0.4189853
1402,0
1403,0
1404,-0.1197101
1405,-0.2992752
1406,-0.4788404
1407,-0.1795651
1408,-0.059855
1409,-0.1197101
1410,-0.2394202
1411,-0.1197101
1412,-0.1197101
1413,-0.1795651
1414,-0.2992752
1415,-0.1795651
1416,-0.3591303
1417,-0.2992752
1418,0
1419,0.1197101
1420,-0.2394202
1421,-0.2992752
1422,-0.2992752
1423,-0.059855
1424,-0.2394202
1425,-0.1197101
1426,0.059855
1427,-0.059855
1428,0
1429,-0.059855
1430,0
1431,-0.2992752
1432,-0.4189853
1433,-0.059855
1434,0
1435,-0.059855
1436,-0.059855
1437,0
1438,0
1439,0
1440,-0.1197101
1441,-0.1795651
1442,-0.059855
1443,-0.1197101
1444,-0.1197101
1445,0
1446,0.059855
1447,-0.1197101
1448,0
1449,-0.2394202
1450,-0.2394202
1451,-0.1795651
1452,0
1453,0
1454,0
1455,0.3591303
1456,0.1795651
1457,0.059855
1458,0.059855
1459,0.059855
1460,0.059855
1461,0.2992752
1462,0.5386954
1463,0.3591303
1464,0.2394202
1465,0.2394202
1466,0.2394202
1467,0.4189853
1468,0.2992752
1469,0.059855
1470,0
1471,-0.059855
1472,0
1473,-0.1197101
1474,-0.1795651
1475,-0.4189853
1476,-0.1197101
1477,-0.059855
1478,-0.1197101
1479,0
1480,-0.2394202
1481,-0.1197101
1482,-0.059855
1483,0
1484,-0.1795651
1485,-0.1795651
1486,-0.059855
1487,0
1488,0.2394202
1489,0.2992752
1490,0.4788404
1491,0.2394202
1492,0.2992752
1493,0.2992752
1494,0
1495,0
1496,-0.059855
1497,0
1498,-0.059855
1499,-0.4189853
1500,-0.1795651
1501,0
1502,0
1503,0
1504,0.1197101
1505,0.1795651
1506,0
1507,0
1508,-0.059855
1509,0
1510,0
1511,-0.059855
1512,0.1795651
1513,0
1514,0.1795651
1515,0.059855
1516,0.059855
1517,0.059855
1518,0.1197101
1519,0.1795651
1520,0
1521,0.1197101
1522,0.2394202
1523,0.3591303
1524,0.1197101
1525,0.2992752
1526,0.5985504
1527,0.2992752
1528,0.1197101
1529,0.1197101
1530,0.059855
1531,0
1532,0.059855
1533,0.059855
1534,-0.059855
1535,0
1536,-0.059855
1537,-0.1795651
1538,-0.1197101
1539,-0.059855
1540,-0.2394202
1541,-0.2394202
1542,-0.2992752
1543,-0.2992752
1544,-0.2394202
1545,-0.1795651
1546,-0.2394202
1547,0
1548,-0.1197101
1549,0
1550,0.1197101
1551,0.2992752
1552,0.2394202
1553,0
1554,0
1555,0.3591303
1556,0.2394202
1557,0
1558,0
1559,-0.4189853
1560,-0.5985504
1561,-0.059855
1562,0
1563,0
1564,0
1565,0
1566,-0.2394202
1567,0
1568,0
1569,-0.059855
1570,0.059855
1571,0
1572,-0.2394202
1573,0
1574,0.059855
1575,0
1576,0.1197101
1577,0.5386954
1578,0.2992752
1579,0.5386954
1580,0.3591303
1581,0.4189853
1582,0.7781155
1583,0.5985504
1584,0.4788404
1585,0.1197101
1586,-0.059855
1587,0
1588,-0.059855
1589,0.1795651
1590,0.2394202
1591,0.059855
1592,0.059855
1593,0.4788404
1594,0.2992752
1595,0
1596,0
1597,0.059855
1598,-0.2394202
1599,-0.4189853
1600,0
1601,0.059855
1602,0
1603,0
1604,-0.2394202
1605,-0.2394202
1606,-0.2992752
1607,-0.1197101
1608,0
1609,0.059855
1610,0
1611,0
1612,-0.059855
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0.1795651
1621,0.2394202
1622,0.2992752
1623,0.1197101
1624,-0.059855
1625,0
1626,-0.1795651
1627,-0.2394202
1628,-0.2394202
1629,-0.2992752
1630,-0.5386954
1631,-0.2394202
1632,-0.2394202
1633,-0.1795651
1634,-0.1795651
1635,-0.2394202
1636,-0.2394202
1637,-0.1197101
1638,-0.2992752
1639,-0.1795651
1640,-0.1197101
1641,0
1642,0.059855
1643,0.3591303
1644,0.1795651
1645,0.1197101
1646,0.1197101
1647,0.1197101
1648,0.1197101
1649,0.1197101
1650,0.2394202
1651,0
1652,0
1653,0.059855
1654,0.059855
1655,0.1197101
1656,0.1197101
1657,0.1197101
1658,0.2394202
1659,0.2394202
1660,0.2394202
1661,0.2394202
1662,0.1197101
1663,0.059855
1664,0.3591303
1665,0.2394202
1666,0.1795651
1667,0.5386954
1668,0.4189853
1669,0.2394202
1670,0.2992752
1671,0.2992752
1672,0
1673,0
1674,0
1675,0.1795651
1676,0
1677,0
1678,0
1679,0
1680,0.1197101
1681,0.059855
1682,0
1683,0
1684,0
1685,0.059855
1686,0
1687,0
1688,0
1689,0.4189853
1690,0.4788404
1691,0.3591303
1692,0.2992752
1693,0.3591303
1694,0.5386954
1695,0.5386954
1696,0.2992752
1697,0.1197101
1698,0.059855
1699,0.059855
1700,-0.059855
1701,-0.1795651
1702,-0.059855
1703,-0.1197101
1704,-0.1795651
1705,-0.1795651
1706,0.059855
1707,0.2394202
1708,0
1709,0
1710,-0.059855
1711,-0.2394202
1712,-0.1795651
1713,-0.1197101
1714,-0.2394202
1715,-0.2992752
1716,-0.3591303
1717,-0.1197101
1718,-0.059855
1719,-0.2394202
1720,-0.059855
1721,0
1722,0
1723,0
1724,-0.2394202
1725,-0.2394202
1726,0
1727,0.1197101
1728,0.2394202
1729,0
1730,0
1731,-0.059855
1732,-0.059855
1733,-0.2394202
1734,-0.2992752
1735,-0.2394202
1736,-0.1197101
1737,0
1738,0.1795651
1739,0.3591303
1740,0.5985504
1741,0.4788404
1742,0.3591303
1743,0.059855
1744,0
1745,-0.1197101
1746,0
1747,-0.4189853
1748,-0.2992752
1749,-0.059855
1750,0.059855
1751,0.5386954
1752,0.059855
1753,0.1795651
1754,0.1197101
1755,0
1756,0
1757,0
1758,0.1795651
1759,0
1760,0.059855
1761,0
1762,0
1763,0
1764,-0.059855
1765,-0.2992752
1766,-0.3591303
1767,-0.059855
1768,-0.1197101
1769,-0.1795651
1770,-0.2394202
1771,-0.2992752
1772,0
1773,0.1795651
1774,0.2394202
1775,0
1776,0
1777,0
1778,0.2394202
1779,0.2394202
1780,0.2992752
1781,0
1782,-0.2992752
1783,-0.1795651
1784,0
1785,0
1786,0.059855
1787,0.1197101
1788,0.059855
1789,0.4189853
1790,0.2992752
1791,0.1795651
1792,-0.1795651
1793,-0.059855
1794,0
1795,0.1197101
1796,0
1797,0.2394202
1798,0.2394202
1799,0.3591303
1800,0.2394202
1801,0.1795651
1802,0.2394202
1803,0.1795651
1804,0.3591303
1805,0.4189853
1806,0.1197101
1807,0.2992752
1808,0.2992752
1809,0.1197101
1810,0
1811,0
1812,0
1813,0
1814,0.059855
1815,0.059855
1816,0
1817,0.059855
1818,0.3591303
1819,0.2394202
1820,0.1197101
1821,0.4189853
1822,0.2992752
1823,0.3591303
1824,0.4189853
1825,0.4788404
1826,0.3591303
1827,0.1197101
1828,0.1197101
1829,0
1830,-0.059855
1831,-0.2394202
1832,-0.1795651
1833,-0.2394202
1834,-0.1197101
1835,0
1836,0.059855
1837,0
1838,0
1839,0
1840,0.1197101
1841,0.059855
1842,0
1843,0
1844,0.1197101
1845,0.1197101
1846,-0.1197101
1847,0
1848,-0.1795651
1849,-0.3591303
1850,-0.1795651
1851,-0.1197101
1852,0.059855
1853,0.1795651
1854,0.059855
1855,0
1856,0
1857,0.1197101
1858,0.1795651
1859,0.1197101
