2612,-0.08,-0.04,0.07,0.00,-0.00,0.00,0.00,0.00,0.00,
2617,-0.18,0.06,0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
2621,0.16,0.08,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
2626,0.00,0.01,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2631,-0.05,-0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
2635,-0.18,-0.05,-0.10,0.00,-0.00,0.00,0.00,0.00,0.00,
2640,-0.17,-0.01,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
2646,-0.02,-0.01,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
2651,-0.01,0.04,-0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
2655,0.19,0.02,0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
2660,0.20,0.10,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2665,0.17,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2669,0.14,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2674,0.12,0.05,0.07,0.00,0.00,0.00,0.00,0.00,0.00,
2679,0.23,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2683,0.16,0.03,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2689,0.05,0.03,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2694,0.12,0.02,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2698,-0.07,0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2703,0.22,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
2708,-0.17,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,
2712,-0.17,-0.04,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2717,-0.12,-0.01,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2722,-0.12,-0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,
2727,-0.14,-0.08,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
2732,-0.00,0.01,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,
2737,0.11,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2742,0.04,-0.05,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,
2746,0.03,-0.03,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2751,0.22,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2756,0.13,0.06,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2760,0.10,0.03,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2765,0.03,0.01,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2770,0.08,0.03,0.14,0.00,0.00,0.00,0.00,0.00,0.00,
2775,0.13,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
2780,0.16,0.09,0.12,0.00,0.00,0.00,0.00,0.00,0.00,
2785,0.20,-0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2789,-0.01,-0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2794,-0.14,-0.04,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2799,0.16,0.03,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2803,-0.22,-0.04,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2808,0.10,-0.01,0.10,0.00,0.00,0.00,0.00,0.00,0.00,
2813,-0.14,-0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2819,0.09,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,
2823,0.19,0.04,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,
2828,0.17,0.07,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2833,0.07,-0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2837,0.02,-0.04,0.07,0.00,0.00,0.00,0.00,0.00,0.00,
2842,-0.32,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2847,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2851,0.16,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
2856,0.21,0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2862,0.16,0.06,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2866,0.10,-0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2871,-0.05,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2876,-0.17,-0.05,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2881,0.10,0.07,0.12,0.00,0.00,0.00,0.00,0.00,0.00,
2885,0.14,0.08,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2890,0.08,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2895,-0.10,-0.07,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2899,-0.16,-0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2905,-0.03,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2910,0.13,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2914,0.09,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2919,-0.22,-0.12,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,
2924,-0.22,-0.02,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
2928,0.09,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2933,0.18,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2938,-0.11,-0.08,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2942,-0.09,-0.04,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
2948,0.05,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2953,0.18,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2957,0.01,-0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2962,-0.11,-0.03,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
2967,-0.21,-0.06,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,
2972,-0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
2976,-0.01,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
2981,0.15,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
2987,0.17,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2991,-0.13,-0.07,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
2996,-0.20,-0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3001,-0.04,0.03,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,
3005,0.01,0.03,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3010,-0.15,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3015,-0.16,-0.07,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3020,-0.19,-0.12,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3024,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3030,0.22,0.07,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3035,-0.25,-0.09,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3039,0.05,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3044,0.17,0.01,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3049,-0.21,-0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3053,0.06,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3058,0.19,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3063,-0.21,-0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3067,0.06,0.06,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3073,0.20,0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3078,-0.16,-0.10,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,
3083,-0.08,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3087,0.20,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3092,0.16,-0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3097,-0.03,-0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3101,0.01,-0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3106,-0.16,-0.08,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3111,-0.10,0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3116,0.05,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3121,-0.01,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3126,-0.29,-0.02,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3130,-0.05,-0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3135,0.16,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3140,0.04,0.09,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3145,-0.10,-0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3149,-0.14,-0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3154,0.05,0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3160,0.18,0.06,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3164,0.09,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3169,-0.12,-0.06,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3174,-0.18,-0.02,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,
3178,-0.23,-0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3183,-0.18,-0.05,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3188,0.03,-0.02,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,
3193,-0.13,-0.06,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3197,-0.08,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3203,-0.15,-0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3208,-0.26,-0.05,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3212,-0.04,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,
3217,0.14,-0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3222,-0.18,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3226,-0.19,-0.03,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3231,-0.02,-0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3236,0.17,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3241,0.15,0.06,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3246,0.20,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3251,0.10,0.10,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3256,0.09,0.09,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3260,-0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3265,0.04,-0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3270,-0.13,-0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3274,-0.15,-0.02,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3279,0.08,0.06,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3284,0.20,-0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3289,0.02,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3294,-0.13,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3299,-0.24,-0.15,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3304,-0.07,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3308,-0.18,-0.11,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3313,-0.08,-0.08,0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
3318,-0.23,-0.05,-0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
3322,-0.12,-0.09,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
3328,-0.19,-0.07,-0.03,-0.00,-0.00,0.00,0.00,0.00,0.00,
3333,-0.05,0.06,-0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,
3338,0.01,0.02,0.06,-0.00,-0.00,0.00,0.00,0.00,0.00,
3342,0.14,0.02,0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,
3347,0.04,0.04,-0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,
3352,-0.18,-0.08,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,
3356,0.12,0.05,-0.02,-0.00,-0.00,0.00,0.00,0.00,0.00,
3361,0.16,0.03,0.06,-0.00,-0.00,0.00,0.00,0.00,0.00,
3366,0.05,-0.01,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
3372,-0.25,-0.08,-0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,
3376,0.06,0.05,0.10,-0.00,-0.00,0.00,0.00,0.00,0.00,
3381,0.09,0.01,-0.06,-0.00,-0.00,0.00,0.00,0.00,0.00,
3386,-0.07,0.02,0.06,-0.00,-0.00,0.00,0.00,0.00,0.00,
3390,0.23,0.06,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,
3395,-0.06,-0.02,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
3400,-0.01,0.03,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
3405,0.05,0.06,-0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
3409,0.16,0.06,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
3415,0.09,0.00,-0.09,0.00,-0.00,0.00,0.00,0.00,0.00,
3420,-0.18,-0.08,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3424,0.04,0.06,0.16,0.00,-0.00,0.00,0.00,0.00,0.00,
3429,0.01,-0.04,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
3434,-0.02,-0.01,0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
3438,-0.02,-0.01,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3443,-0.11,0.00,0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3448,0.11,0.09,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3453,-0.02,-0.00,-0.07,0.00,-0.00,0.00,0.00,0.00,0.00,
3458,-0.13,-0.11,0.12,-0.00,-0.00,0.00,0.00,0.00,0.00,
3463,-0.05,-0.09,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,
3468,0.05,0.03,-0.04,0.00,-0.00,0.00,0.00,0.00,0.00,
3472,-0.15,-0.08,-0.03,-0.00,-0.00,0.00,0.00,0.00,0.00,
3477,0.18,0.06,-0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
3482,-0.16,-0.07,0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,
3487,0.16,0.05,-0.08,0.00,-0.00,0.00,0.00,0.00,0.00,
3491,0.06,0.01,0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
3496,-0.14,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,
3502,-0.12,0.03,-0.09,-0.00,-0.00,0.00,0.00,0.00,0.00,
3507,0.23,0.04,0.04,0.00,-0.00,0.00,0.00,0.00,0.00,
3511,-0.14,-0.05,0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,
3516,0.11,0.06,0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3521,0.25,0.05,0.07,0.00,-0.00,0.00,0.00,0.00,0.00,
3525,0.20,0.04,0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
3530,0.08,-0.01,0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
3535,0.20,0.04,-0.09,0.00,-0.00,0.00,0.00,0.00,0.00,
3539,0.14,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,
3545,0.19,0.09,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3550,0.21,0.03,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,
3554,0.00,0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3559,-0.03,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3564,-0.21,-0.03,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3568,-0.23,-0.06,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3573,-0.20,-0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3578,0.01,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3582,0.12,-0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3588,-0.09,-0.08,0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3593,0.15,0.08,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3598,0.22,0.06,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
3602,-0.13,-0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,
3607,-0.21,-0.07,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,
3612,-0.18,-0.13,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3616,-0.04,-0.05,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3621,0.13,0.00,-0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3627,0.22,0.14,0.07,0.00,0.00,0.00,0.00,0.00,0.00,
3631,0.12,-0.02,0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3636,-0.22,-0.06,-0.05,0.00,-0.00,0.00,0.00,0.00,0.00,
3641,-0.20,-0.02,0.04,0.00,-0.00,0.00,0.00,0.00,0.00,
3646,0.17,0.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
3650,-0.02,-0.03,0.06,0.00,-0.00,0.00,0.00,0.00,0.00,
3655,0.03,-0.01,0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3660,-0.07,-0.04,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3664,-0.13,-0.02,-0.04,0.00,-0.00,0.00,0.00,0.00,0.00,
3670,0.15,0.04,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
3675,-0.18,-0.04,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
3679,0.09,0.09,-0.03,0.00,-0.00,0.00,0.00,0.00,0.00,
3684,0.07,0.04,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,
3689,-0.16,-0.03,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3694,0.02,-0.01,0.09,0.00,-0.00,0.00,0.00,0.00,0.00,
3698,0.15,0.02,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
3703,-0.02,-0.05,0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3708,-0.11,-0.01,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00,
3713,0.14,0.08,-0.02,0.00,-0.00,0.00,0.00,0.00,0.00,
3718,0.10,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
3723,0.23,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,
3727,0.16,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3732,-0.05,-0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,
